Nro,PRODUCTO,RUBRO,ANHO,MES,PRECIO
139,Carne bovina - 1kg,Puchero de primera,2012,SETIEMBRE,10346
140,Carne bovina - 1kg,Puchero de primera,2012,OCTUBRE,10360
141,Carne bovina - 1kg,Puchero de primera,2012,NOVIEMBRE,11763
142,Carne bovina - 1kg,Puchero de primera,2012,DICIEMBRE,12340
144,Carne bovina - 1kg,Carnaza de negra,2012,ENERO,22718
145,Carne bovina - 1kg,Carnaza de negra,2012,FEBRERO,24702
146,Carne bovina - 1kg,Carnaza de negra,2012,MARZO,23701
147,Carne bovina - 1kg,Carnaza de negra,2012,ABRIL,23607
148,Carne bovina - 1kg,Carnaza de negra,2012,MAYO,23706
149,Carne bovina - 1kg,Carnaza de negra,2012,JUNIO,21969
150,Carne bovina - 1kg,Carnaza de negra,2012,JULIO,21706
151,Carne bovina - 1kg,Carnaza de negra,2012,AGOSTO,22574
152,Carne bovina - 1kg,Carnaza de negra,2012,SETIEMBRE,23753
153,Carne bovina - 1kg,Carnaza de negra,2012,OCTUBRE,24002
154,Carne bovina - 1kg,Carnaza de negra,2012,NOVIEMBRE,24522
155,Carne bovina - 1kg,Carnaza de negra,2012,DICIEMBRE,25335
157,Carne bovina - 1kg,Carnaza de blanca,2012,ENERO,21320
158,Carne bovina - 1kg,Carnaza de blanca,2012,FEBRERO,22578
159,Carne bovina - 1kg,Carnaza de blanca,2012,MARZO,21413
160,Carne bovina - 1kg,Carnaza de blanca,2012,ABRIL,20723
161,Carne bovina - 1kg,Carnaza de blanca,2012,MAYO,21524
162,Carne bovina - 1kg,Carnaza de blanca,2012,JUNIO,20932
163,Carne bovina - 1kg,Carnaza de blanca,2012,JULIO,19951
164,Carne bovina - 1kg,Carnaza de blanca,2012,AGOSTO,20768
165,Carne bovina - 1kg,Carnaza de blanca,2012,SETIEMBRE,21409
166,Carne bovina - 1kg,Carnaza de blanca,2012,OCTUBRE,22302
167,Carne bovina - 1kg,Carnaza de blanca,2012,NOVIEMBRE,21983
168,Carne bovina - 1kg,Carnaza de blanca,2012,DICIEMBRE,23256
170,Carne bovina - 1kg,Lomo,2012,ENERO,27734
171,Carne bovina - 1kg,Lomo,2012,FEBRERO,25783
172,Carne bovina - 1kg,Lomo,2012,MARZO,25994
173,Carne bovina - 1kg,Lomo,2012,ABRIL,24824
174,Carne bovina - 1kg,Lomo,2012,MAYO,24273
175,Carne bovina - 1kg,Lomo,2012,JUNIO,22150
176,Carne bovina - 1kg,Lomo,2012,JULIO,24640
177,Carne bovina - 1kg,Lomo,2012,AGOSTO,23674
178,Carne bovina - 1kg,Lomo,2012,SETIEMBRE,24971
179,Carne bovina - 1kg,Lomo,2012,OCTUBRE,25636
180,Carne bovina - 1kg,Lomo,2012,NOVIEMBRE,26753
181,Carne bovina - 1kg,Lomo,2012,DICIEMBRE,27814
183,Carne bovina - 1kg,Lomito,2012,ENERO,37309
184,Carne bovina - 1kg,Lomito,2012,FEBRERO,35851
185,Carne bovina - 1kg,Lomito,2012,MARZO,35321
186,Carne bovina - 1kg,Lomito,2012,ABRIL,33457
187,Carne bovina - 1kg,Lomito,2012,MAYO,33434
188,Carne bovina - 1kg,Lomito,2012,JUNIO,33120
189,Carne bovina - 1kg,Lomito,2012,JULIO,31789
190,Carne bovina - 1kg,Lomito,2012,AGOSTO,34395
191,Carne bovina - 1kg,Lomito,2012,SETIEMBRE,36032
192,Carne bovina - 1kg,Lomito,2012,OCTUBRE,36183
193,Carne bovina - 1kg,Lomito,2012,NOVIEMBRE,38963
194,Carne bovina - 1kg,Lomito,2012,DICIEMBRE,39612
196,Carne bovina - 1kg,Carne molida de primera,2012,ENERO,22867
197,Carne bovina - 1kg,Carne molida de primera,2012,FEBRERO,22679
198,Carne bovina - 1kg,Carne molida de primera,2012,MARZO,23365
199,Carne bovina - 1kg,Carne molida de primera,2012,ABRIL,23444
200,Carne bovina - 1kg,Carne molida de primera,2012,MAYO,23359
201,Carne bovina - 1kg,Carne molida de primera,2012,JUNIO,23501
202,Carne bovina - 1kg,Carne molida de primera,2012,JULIO,21419
203,Carne bovina - 1kg,Carne molida de primera,2012,AGOSTO,22826
204,Carne bovina - 1kg,Carne molida de primera,2012,SETIEMBRE,22668
205,Carne bovina - 1kg,Carne molida de primera,2012,OCTUBRE,23067
206,Carne bovina - 1kg,Carne molida de primera,2012,NOVIEMBRE,24168
207,Carne bovina - 1kg,Carne molida de primera,2012,DICIEMBRE,23093
209,Carne bovina - 1kg,Carne molida de segunda,2012,ENERO,13535
210,Carne bovina - 1kg,Carne molida de segunda,2012,FEBRERO,13536
211,Carne bovina - 1kg,Carne molida de segunda,2012,MARZO,12894
212,Carne bovina - 1kg,Carne molida de segunda,2012,ABRIL,13393
213,Carne bovina - 1kg,Carne molida de segunda,2012,MAYO,14137
214,Carne bovina - 1kg,Carne molida de segunda,2012,JUNIO,13832
215,Carne bovina - 1kg,Carne molida de segunda,2012,JULIO,13994
216,Carne bovina - 1kg,Carne molida de segunda,2012,AGOSTO,13446
217,Carne bovina - 1kg,Carne molida de segunda,2012,SETIEMBRE,13312
218,Carne bovina - 1kg,Carne molida de segunda,2012,OCTUBRE,13425
219,Carne bovina - 1kg,Carne molida de segunda,2012,NOVIEMBRE,13722
220,Carne bovina - 1kg,Carne molida de segunda,2012,DICIEMBRE,14847
222,Carne bovina - 1kg,Costilla,2012,ENERO,17835
223,Carne bovina - 1kg,Costilla,2012,FEBRERO,17546
224,Carne bovina - 1kg,Costilla,2012,MARZO,13147
225,Carne bovina - 1kg,Costilla,2012,ABRIL,18390
226,Carne bovina - 1kg,Costilla,2012,MAYO,13620
227,Carne bovina - 1kg,Costilla,2012,JUNIO,13699
228,Carne bovina - 1kg,Costilla,2012,JULIO,12707
229,Carne bovina - 1kg,Costilla,2012,AGOSTO,13909
230,Carne bovina - 1kg,Costilla,2012,SETIEMBRE,13201
231,Carne bovina - 1kg,Costilla,2012,OCTUBRE,15087
232,Carne bovina - 1kg,Costilla,2012,NOVIEMBRE,16131
233,Carne bovina - 1kg,Costilla,2012,DICIEMBRE,16942
235,Carne bovina - 1kg,Costilla de segunda,2012,ENERO,13315
236,Carne bovina - 1kg,Costilla de segunda,2012,FEBRERO,13520
237,Carne bovina - 1kg,Costilla de segunda,2012,MARZO,9957
238,Carne bovina - 1kg,Costilla de segunda,2012,ABRIL,15115
239,Carne bovina - 1kg,Costilla de segunda,2012,MAYO,10940
240,Carne bovina - 1kg,Costilla de segunda,2012,JUNIO,10744
241,Carne bovina - 1kg,Costilla de segunda,2012,JULIO,9884
242,Carne bovina - 1kg,Costilla de segunda,2012,AGOSTO,10885
243,Carne bovina - 1kg,Costilla de segunda,2012,SETIEMBRE,10211
244,Carne bovina - 1kg,Costilla de segunda,2012,OCTUBRE,12104
245,Carne bovina - 1kg,Costilla de segunda,2012,NOVIEMBRE,13009
246,Carne bovina - 1kg,Costilla de segunda,2012,DICIEMBRE,13278
248,Carne bovina - 1kg,Hígado,2012,ENERO,6513
249,Carne bovina - 1kg,Hígado,2012,FEBRERO,4891
250,Carne bovina - 1kg,Hígado,2012,MARZO,5479
251,Carne bovina - 1kg,Hígado,2012,ABRIL,6026
252,Carne bovina - 1kg,Hígado,2012,MAYO,6557
253,Carne bovina - 1kg,Hígado,2012,JUNIO,7108
254,Carne bovina - 1kg,Hígado,2012,JULIO,7243
255,Carne bovina - 1kg,Hígado,2012,AGOSTO,7612
256,Carne bovina - 1kg,Hígado,2012,SETIEMBRE,8000
257,Carne bovina - 1kg,Hígado,2012,OCTUBRE,7767
258,Carne bovina - 1kg,Hígado,2012,NOVIEMBRE,7278
259,Carne bovina - 1kg,Hígado,2012,DICIEMBRE,5934
261,Carne bovina - 1kg,Corazón,2012,ENERO,10467
262,Carne bovina - 1kg,Corazón,2012,FEBRERO,8911
263,Carne bovina - 1kg,Corazón,2012,MARZO,6857
264,Carne bovina - 1kg,Corazón,2012,ABRIL,8335
265,Carne bovina - 1kg,Corazón,2012,MAYO,8547
266,Carne bovina - 1kg,Corazón,2012,JUNIO,8692
267,Carne bovina - 1kg,Corazón,2012,JULIO,7670
268,Carne bovina - 1kg,Corazón,2012,AGOSTO,7680
269,Carne bovina - 1kg,Corazón,2012,SETIEMBRE,8039
270,Carne bovina - 1kg,Corazón,2012,OCTUBRE,8538
271,Carne bovina - 1kg,Corazón,2012,NOVIEMBRE,7372
272,Carne bovina - 1kg,Corazón,2012,DICIEMBRE,5595
274,Carne bovina - 1kg,Mondongo,2012,ENERO,12491
275,Carne bovina - 1kg,Mondongo,2012,FEBRERO,10670
276,Carne bovina - 1kg,Mondongo,2012,MARZO,9876
277,Carne bovina - 1kg,Mondongo,2012,ABRIL,9522
278,Carne bovina - 1kg,Mondongo,2012,MAYO,9159
279,Carne bovina - 1kg,Mondongo,2012,JUNIO,9701
280,Carne bovina - 1kg,Mondongo,2012,JULIO,9553
281,Carne bovina - 1kg,Mondongo,2012,AGOSTO,10178
282,Carne bovina - 1kg,Mondongo,2012,SETIEMBRE,11225
283,Carne bovina - 1kg,Mondongo,2012,OCTUBRE,11838
284,Carne bovina - 1kg,Mondongo,2012,NOVIEMBRE,10926
285,Carne bovina - 1kg,Mondongo,2012,DICIEMBRE,8842
287,Carne bovina - 1kg,Carnaza de Primera,2012,ENERO,24031
288,Carne bovina - 1kg,Carnaza de Primera,2012,FEBRERO,24307
289,Carne bovina - 1kg,Carnaza de Primera,2012,MARZO,23842
290,Carne bovina - 1kg,Carnaza de Primera,2012,ABRIL,23210
291,Carne bovina - 1kg,Carnaza de Primera,2012,MAYO,23299
292,Carne bovina - 1kg,Carnaza de Primera,2012,JUNIO,21745
293,Carne bovina - 1kg,Carnaza de Primera,2012,JULIO,21916
294,Carne bovina - 1kg,Carnaza de Primera,2012,AGOSTO,21880
295,Carne bovina - 1kg,Carnaza de Primera,2012,SETIEMBRE,23324
296,Carne bovina - 1kg,Carnaza de Primera,2012,OCTUBRE,23622
297,Carne bovina - 1kg,Carnaza de Primera,2012,NOVIEMBRE,24588
298,Carne bovina - 1kg,Carnaza de Primera,2012,DICIEMBRE,24925
300,Carne bovina - 1kg,Carnaza de Segunda,2012,ENERO,15007
301,Carne bovina - 1kg,Carnaza de Segunda,2012,FEBRERO,16405
302,Carne bovina - 1kg,Carnaza de Segunda,2012,MARZO,15663
303,Carne bovina - 1kg,Carnaza de Segunda,2012,ABRIL,14857
304,Carne bovina - 1kg,Carnaza de Segunda,2012,MAYO,15565
305,Carne bovina - 1kg,Carnaza de Segunda,2012,JUNIO,15576
306,Carne bovina - 1kg,Carnaza de Segunda,2012,JULIO,15352
307,Carne bovina - 1kg,Carnaza de Segunda,2012,AGOSTO,15679
308,Carne bovina - 1kg,Carnaza de Segunda,2012,SETIEMBRE,15823
309,Carne bovina - 1kg,Carnaza de Segunda,2012,OCTUBRE,15536
310,Carne bovina - 1kg,Carnaza de Segunda,2012,NOVIEMBRE,15295
311,Carne bovina - 1kg,Carnaza de Segunda,2012,DICIEMBRE,16162
313,Carne bovina - 1kg,Puchero de Segunda,2012,ENERO,4142
314,Carne bovina - 1kg,Puchero de Segunda,2012,FEBRERO,4239
315,Carne bovina - 1kg,Puchero de Segunda,2012,MARZO,4369
316,Carne bovina - 1kg,Puchero de Segunda,2012,ABRIL,3847
317,Carne bovina - 1kg,Puchero de Segunda,2012,MAYO,4198
318,Carne bovina - 1kg,Puchero de Segunda,2012,JUNIO,4234
319,Carne bovina - 1kg,Puchero de Segunda,2012,JULIO,4132
320,Carne bovina - 1kg,Puchero de Segunda,2012,AGOSTO,4315
321,Carne bovina - 1kg,Puchero de Segunda,2012,SETIEMBRE,4063
322,Carne bovina - 1kg,Puchero de Segunda,2012,OCTUBRE,3556
323,Carne bovina - 1kg,Puchero de Segunda,2012,NOVIEMBRE,3596
324,Carne bovina - 1kg,Puchero de Segunda,2012,DICIEMBRE,3133
326,Carne bovina - 1kg,Costeleta,2012,ENERO,21280
327,Carne bovina - 1kg,Costeleta,2012,FEBRERO,22117
328,Carne bovina - 1kg,Costeleta,2012,MARZO,21563
329,Carne bovina - 1kg,Costeleta,2012,ABRIL,21244
330,Carne bovina - 1kg,Costeleta,2012,MAYO,22454
331,Carne bovina - 1kg,Costeleta,2012,JUNIO,21226
332,Carne bovina - 1kg,Costeleta,2012,JULIO,22150
333,Carne bovina - 1kg,Costeleta,2012,AGOSTO,21499
334,Carne bovina - 1kg,Costeleta,2012,SETIEMBRE,21915
335,Carne bovina - 1kg,Costeleta,2012,OCTUBRE,20323
336,Carne bovina - 1kg,Costeleta,2012,NOVIEMBRE,22648
337,Carne bovina - 1kg,Costeleta,2012,DICIEMBRE,23067
339,Carne bovina - 1kg,Vacío,2012,ENERO,22523
340,Carne bovina - 1kg,Vacío,2012,FEBRERO,21676
341,Carne bovina - 1kg,Vacío,2012,MARZO,16788
342,Carne bovina - 1kg,Vacío,2012,ABRIL,21223
343,Carne bovina - 1kg,Vacío,2012,MAYO,17810
344,Carne bovina - 1kg,Vacío,2012,JUNIO,15536
345,Carne bovina - 1kg,Vacío,2012,JULIO,15612
346,Carne bovina - 1kg,Vacío,2012,AGOSTO,17002
347,Carne bovina - 1kg,Vacío,2012,SETIEMBRE,16322
348,Carne bovina - 1kg,Vacío,2012,OCTUBRE,17244
349,Carne bovina - 1kg,Vacío,2012,NOVIEMBRE,18978
350,Carne bovina - 1kg,Vacío,2012,DICIEMBRE,20890
352,Carne bovina - 1kg,Falda,2012,ENERO,14234
353,Carne bovina - 1kg,Falda,2012,FEBRERO,13277
354,Carne bovina - 1kg,Falda,2012,MARZO,11267
355,Carne bovina - 1kg,Falda,2012,ABRIL,13884
356,Carne bovina - 1kg,Falda,2012,MAYO,10721
357,Carne bovina - 1kg,Falda,2012,JUNIO,10775
358,Carne bovina - 1kg,Falda,2012,JULIO,9989
359,Carne bovina - 1kg,Falda,2012,AGOSTO,10736
360,Carne bovina - 1kg,Falda,2012,SETIEMBRE,11047
361,Carne bovina - 1kg,Falda,2012,OCTUBRE,11691
362,Carne bovina - 1kg,Falda,2012,NOVIEMBRE,12210
363,Carne bovina - 1kg,Falda,2012,DICIEMBRE,12369
365,Carne bovina - 1kg,Peceto,2012,ENERO,25020
366,Carne bovina - 1kg,Peceto,2012,FEBRERO,23886
367,Carne bovina - 1kg,Peceto,2012,MARZO,23240
368,Carne bovina - 1kg,Peceto,2012,ABRIL,22723
369,Carne bovina - 1kg,Peceto,2012,MAYO,22329
370,Carne bovina - 1kg,Peceto,2012,JUNIO,21451
371,Carne bovina - 1kg,Peceto,2012,JULIO,21920
372,Carne bovina - 1kg,Peceto,2012,AGOSTO,21952
373,Carne bovina - 1kg,Peceto,2012,SETIEMBRE,22628
374,Carne bovina - 1kg,Peceto,2012,OCTUBRE,22659
375,Carne bovina - 1kg,Peceto,2012,NOVIEMBRE,23984
376,Carne bovina - 1kg,Peceto,2012,DICIEMBRE,25271
378,Carne bovina - 1kg,Tapa Cuadril,2012,ENERO,33862
379,Carne bovina - 1kg,Tapa Cuadril,2012,FEBRERO,32758
380,Carne bovina - 1kg,Tapa Cuadril,2012,MARZO,31469
381,Carne bovina - 1kg,Tapa Cuadril,2012,ABRIL,29890
382,Carne bovina - 1kg,Tapa Cuadril,2012,MAYO,31567
383,Carne bovina - 1kg,Tapa Cuadril,2012,JUNIO,31356
384,Carne bovina - 1kg,Tapa Cuadril,2012,JULIO,30047
385,Carne bovina - 1kg,Tapa Cuadril,2012,AGOSTO,30486
386,Carne bovina - 1kg,Tapa Cuadril,2012,SETIEMBRE,33130
387,Carne bovina - 1kg,Tapa Cuadril,2012,OCTUBRE,33740
388,Carne bovina - 1kg,Tapa Cuadril,2012,NOVIEMBRE,33056
389,Carne bovina - 1kg,Tapa Cuadril,2012,DICIEMBRE,31123
391,Carne bovina - 1kg,Rabadilla,2012,ENERO,26847
392,Carne bovina - 1kg,Rabadilla,2012,FEBRERO,25340
393,Carne bovina - 1kg,Rabadilla,2012,MARZO,24650
394,Carne bovina - 1kg,Rabadilla,2012,ABRIL,23910
395,Carne bovina - 1kg,Rabadilla,2012,MAYO,24160
396,Carne bovina - 1kg,Rabadilla,2012,JUNIO,22908
397,Carne bovina - 1kg,Rabadilla,2012,JULIO,22144
398,Carne bovina - 1kg,Rabadilla,2012,AGOSTO,22312
399,Carne bovina - 1kg,Rabadilla,2012,SETIEMBRE,23011
400,Carne bovina - 1kg,Rabadilla,2012,OCTUBRE,25656
401,Carne bovina - 1kg,Rabadilla,2012,NOVIEMBRE,26200
402,Carne bovina - 1kg,Rabadilla,2012,DICIEMBRE,26996
404,Carne bovina - 1kg,Bola de Lomo,2012,ENERO,21557
405,Carne bovina - 1kg,Bola de Lomo,2012,FEBRERO,23992
406,Carne bovina - 1kg,Bola de Lomo,2012,MARZO,23128
407,Carne bovina - 1kg,Bola de Lomo,2012,ABRIL,22711
408,Carne bovina - 1kg,Bola de Lomo,2012,MAYO,23126
409,Carne bovina - 1kg,Bola de Lomo,2012,JUNIO,21793
410,Carne bovina - 1kg,Bola de Lomo,2012,JULIO,21918
411,Carne bovina - 1kg,Bola de Lomo,2012,AGOSTO,22028
412,Carne bovina - 1kg,Bola de Lomo,2012,SETIEMBRE,22907
413,Carne bovina - 1kg,Bola de Lomo,2012,OCTUBRE,23291
414,Carne bovina - 1kg,Bola de Lomo,2012,NOVIEMBRE,24306
415,Carne bovina - 1kg,Bola de Lomo,2012,DICIEMBRE,24648
417,Carne bovina - 1kg,Palomita,2012,ENERO,28234
418,Carne bovina - 1kg,Palomita,2012,FEBRERO,26976
419,Carne bovina - 1kg,Palomita,2012,MARZO,26419
420,Carne bovina - 1kg,Palomita,2012,ABRIL,23993
421,Carne bovina - 1kg,Palomita,2012,MAYO,25334
422,Carne bovina - 1kg,Palomita,2012,JUNIO,23138
423,Carne bovina - 1kg,Palomita,2012,JULIO,23397
424,Carne bovina - 1kg,Palomita,2012,AGOSTO,23270
425,Carne bovina - 1kg,Palomita,2012,SETIEMBRE,23547
426,Carne bovina - 1kg,Palomita,2012,OCTUBRE,26207
427,Carne bovina - 1kg,Palomita,2012,NOVIEMBRE,27141
428,Carne bovina - 1kg,Palomita,2012,DICIEMBRE,29161
430,Carne bovina - 1kg,Muchachito,2012,ENERO,19217
431,Carne bovina - 1kg,Muchachito,2012,FEBRERO,18644
432,Carne bovina - 1kg,Muchachito,2012,MARZO,19420
433,Carne bovina - 1kg,Muchachito,2012,ABRIL,18048
434,Carne bovina - 1kg,Muchachito,2012,MAYO,19146
435,Carne bovina - 1kg,Muchachito,2012,JUNIO,18867
436,Carne bovina - 1kg,Muchachito,2012,JULIO,19130
437,Carne bovina - 1kg,Muchachito,2012,AGOSTO,18811
438,Carne bovina - 1kg,Muchachito,2012,SETIEMBRE,19709
439,Carne bovina - 1kg,Muchachito,2012,OCTUBRE,19226
440,Carne bovina - 1kg,Muchachito,2012,NOVIEMBRE,20246
441,Carne bovina - 1kg,Muchachito,2012,DICIEMBRE,20750
443,Carne bovina - 1kg,Paleta,2012,ENERO,20499
444,Carne bovina - 1kg,Paleta,2012,FEBRERO,20521
445,Carne bovina - 1kg,Paleta,2012,MARZO,20467
446,Carne bovina - 1kg,Paleta,2012,ABRIL,20537
447,Carne bovina - 1kg,Paleta,2012,MAYO,20836
448,Carne bovina - 1kg,Paleta,2012,JUNIO,20612
449,Carne bovina - 1kg,Paleta,2012,JULIO,20340
450,Carne bovina - 1kg,Paleta,2012,AGOSTO,20697
451,Carne bovina - 1kg,Paleta,2012,SETIEMBRE,21337
452,Carne bovina - 1kg,Paleta,2012,OCTUBRE,21702
453,Carne bovina - 1kg,Paleta,2012,NOVIEMBRE,22113
454,Carne bovina - 1kg,Paleta,2012,DICIEMBRE,23113
456,Carne bovina - 1kg,Sambari,2012,ENERO,16901
457,Carne bovina - 1kg,Sambari,2012,FEBRERO,17793
458,Carne bovina - 1kg,Sambari,2012,MARZO,18022
459,Carne bovina - 1kg,Sambari,2012,ABRIL,17238
460,Carne bovina - 1kg,Sambari,2012,MAYO,17706
461,Carne bovina - 1kg,Sambari,2012,JUNIO,17591
462,Carne bovina - 1kg,Sambari,2012,JULIO,17634
463,Carne bovina - 1kg,Sambari,2012,AGOSTO,17699
464,Carne bovina - 1kg,Sambari,2012,SETIEMBRE,18168
465,Carne bovina - 1kg,Sambari,2012,OCTUBRE,18376
466,Carne bovina - 1kg,Sambari,2012,NOVIEMBRE,19145
467,Carne bovina - 1kg,Sambari,2012,DICIEMBRE,18899
