Nro,PRODUCTO,RUBRO,ANHO,MES,PRECIO
13,Carne bovina - 1kg,Carnaza de blanca,2014,JUNIO,24974
13,Carne bovina - 1kg,Carnaza de blanca,2014,JULIO,25754
13,Carne bovina - 1kg,Carnaza de blanca,2014,AGOSTO,23490
13,Carne bovina - 1kg,Carnaza de blanca,2014,SETIEMBRE,26240
13,Carne bovina - 1kg,Carnaza de blanca,2014,OCTUBRE,24228
13,Carne bovina - 1kg,Carnaza de blanca,2014,NOVIEMBRE,24236
13,Carne bovina - 1kg,Carnaza de blanca,2014,DICIEMBRE,24505
14,Carne bovina - 1kg,Lomo,2014,ENERO,32567
14,Carne bovina - 1kg,Lomo,2014,FEBRERO,32734
14,Carne bovina - 1kg,Lomo,2014,MARZO,32419
14,Carne bovina - 1kg,Lomo,2014,ABRIL,32471
14,Carne bovina - 1kg,Lomo,2014,MAYO,33372
14,Carne bovina - 1kg,Lomo,2014,JUNIO,32772
14,Carne bovina - 1kg,Lomo,2014,JULIO,32170
14,Carne bovina - 1kg,Lomo,2014,AGOSTO,28556
14,Carne bovina - 1kg,Lomo,2014,SETIEMBRE,29240
14,Carne bovina - 1kg,Lomo,2014,OCTUBRE,34138
14,Carne bovina - 1kg,Lomo,2014,NOVIEMBRE,32471
14,Carne bovina - 1kg,Lomo,2014,DICIEMBRE,31877
15,Carne bovina - 1kg,Lomito,2014,ENERO,45029
15,Carne bovina - 1kg,Lomito,2014,FEBRERO,41714
15,Carne bovina - 1kg,Lomito,2014,MARZO,45471
15,Carne bovina - 1kg,Lomito,2014,ABRIL,43304
15,Carne bovina - 1kg,Lomito,2014,MAYO,47674
15,Carne bovina - 1kg,Lomito,2014,JUNIO,43674
15,Carne bovina - 1kg,Lomito,2014,JULIO,43290
15,Carne bovina - 1kg,Lomito,2014,AGOSTO,39556
15,Carne bovina - 1kg,Lomito,2014,SETIEMBRE,44293
15,Carne bovina - 1kg,Lomito,2014,OCTUBRE,44930
15,Carne bovina - 1kg,Lomito,2014,NOVIEMBRE,43304
15,Carne bovina - 1kg,Lomito,2014,DICIEMBRE,42392
16,Carne bovina - 1kg,Carne molida de primera,2014,ENERO,24397
16,Carne bovina - 1kg,Carne molida de primera,2014,FEBRERO,25530
16,Carne bovina - 1kg,Carne molida de primera,2014,MARZO,24825
16,Carne bovina - 1kg,Carne molida de primera,2014,ABRIL,24257
16,Carne bovina - 1kg,Carne molida de primera,2014,MAYO,23990
16,Carne bovina - 1kg,Carne molida de primera,2014,JUNIO,24372
16,Carne bovina - 1kg,Carne molida de primera,2014,JULIO,23370
16,Carne bovina - 1kg,Carne molida de primera,2014,AGOSTO,24356
16,Carne bovina - 1kg,Carne molida de primera,2014,SETIEMBRE,24468
16,Carne bovina - 1kg,Carne molida de primera,2014,OCTUBRE,24938
16,Carne bovina - 1kg,Carne molida de primera,2014,NOVIEMBRE,24257
16,Carne bovina - 1kg,Carne molida de primera,2014,DICIEMBRE,24405
17,Carne bovina - 1kg,Carne molida de segunda,2014,ENERO,14734
17,Carne bovina - 1kg,Carne molida de segunda,2014,FEBRERO,14718
17,Carne bovina - 1kg,Carne molida de segunda,2014,MARZO,14977
17,Carne bovina - 1kg,Carne molida de segunda,2014,ABRIL,15259
17,Carne bovina - 1kg,Carne molida de segunda,2014,MAYO,13968
17,Carne bovina - 1kg,Carne molida de segunda,2014,JUNIO,14968
17,Carne bovina - 1kg,Carne molida de segunda,2014,JULIO,14154
17,Carne bovina - 1kg,Carne molida de segunda,2014,AGOSTO,14770
17,Carne bovina - 1kg,Carne molida de segunda,2014,SETIEMBRE,15745
17,Carne bovina - 1kg,Carne molida de segunda,2014,OCTUBRE,14198
17,Carne bovina - 1kg,Carne molida de segunda,2014,NOVIEMBRE,15259
17,Carne bovina - 1kg,Carne molida de segunda,2014,DICIEMBRE,16778
18,Carne bovina - 1kg,Costilla,2014,ENERO,15942
18,Carne bovina - 1kg,Costilla,2014,FEBRERO,14754
18,Carne bovina - 1kg,Costilla,2014,MARZO,14645
18,Carne bovina - 1kg,Costilla,2014,ABRIL,15034
18,Carne bovina - 1kg,Costilla,2014,MAYO,13732
18,Carne bovina - 1kg,Costilla,2014,JUNIO,14352
18,Carne bovina - 1kg,Costilla,2014,JULIO,16532
18,Carne bovina - 1kg,Costilla,2014,AGOSTO,14976
18,Carne bovina - 1kg,Costilla,2014,SETIEMBRE,13643
18,Carne bovina - 1kg,Costilla,2014,OCTUBRE,13610
18,Carne bovina - 1kg,Costilla,2014,NOVIEMBRE,15034
18,Carne bovina - 1kg,Costilla,2014,DICIEMBRE,17293
19,Carne bovina - 1kg,Costilla de segunda,2014,ENERO,12001
19,Carne bovina - 1kg,Costilla de segunda,2014,FEBRERO,11968
19,Carne bovina - 1kg,Costilla de segunda,2014,MARZO,10157
19,Carne bovina - 1kg,Costilla de segunda,2014,ABRIL,10336
19,Carne bovina - 1kg,Costilla de segunda,2014,MAYO,10934
19,Carne bovina - 1kg,Costilla de segunda,2014,JUNIO,10114
19,Carne bovina - 1kg,Costilla de segunda,2014,JULIO,11732
19,Carne bovina - 1kg,Costilla de segunda,2014,AGOSTO,12058
19,Carne bovina - 1kg,Costilla de segunda,2014,SETIEMBRE,9627
19,Carne bovina - 1kg,Costilla de segunda,2014,OCTUBRE,10610
19,Carne bovina - 1kg,Costilla de segunda,2014,NOVIEMBRE,10336
19,Carne bovina - 1kg,Costilla de segunda,2014,DICIEMBRE,12372
20,Carne bovina - 1kg,Hígado,2014,ENERO,7820
20,Carne bovina - 1kg,Hígado,2014,FEBRERO,7916
20,Carne bovina - 1kg,Hígado,2014,MARZO,7947
20,Carne bovina - 1kg,Hígado,2014,ABRIL,7829
20,Carne bovina - 1kg,Hígado,2014,MAYO,8660
20,Carne bovina - 1kg,Hígado,2014,JUNIO,10462
20,Carne bovina - 1kg,Hígado,2014,JULIO,11334
20,Carne bovina - 1kg,Hígado,2014,AGOSTO,7535
20,Carne bovina - 1kg,Hígado,2014,SETIEMBRE,11508
20,Carne bovina - 1kg,Hígado,2014,OCTUBRE,10906
20,Carne bovina - 1kg,Hígado,2014,NOVIEMBRE,7829
20,Carne bovina - 1kg,Hígado,2014,DICIEMBRE,7695
21,Carne bovina - 1kg,Corazón,2014,ENERO,8944
21,Carne bovina - 1kg,Corazón,2014,FEBRERO,9010
21,Carne bovina - 1kg,Corazón,2014,MARZO,8520
21,Carne bovina - 1kg,Corazón,2014,ABRIL,7916
21,Carne bovina - 1kg,Corazón,2014,MAYO,8895
21,Carne bovina - 1kg,Corazón,2014,JUNIO,9332
21,Carne bovina - 1kg,Corazón,2014,JULIO,9994
21,Carne bovina - 1kg,Corazón,2014,AGOSTO,8515
21,Carne bovina - 1kg,Corazón,2014,SETIEMBRE,10308
21,Carne bovina - 1kg,Corazón,2014,OCTUBRE,6828
21,Carne bovina - 1kg,Corazón,2014,NOVIEMBRE,7916
21,Carne bovina - 1kg,Corazón,2014,DICIEMBRE,9107
22,Carne bovina - 1kg,Mondongo,2014,ENERO,11247
22,Carne bovina - 1kg,Mondongo,2014,FEBRERO,11682
22,Carne bovina - 1kg,Mondongo,2014,MARZO,11501
22,Carne bovina - 1kg,Mondongo,2014,ABRIL,10414
22,Carne bovina - 1kg,Mondongo,2014,MAYO,10820
22,Carne bovina - 1kg,Mondongo,2014,JUNIO,12674
22,Carne bovina - 1kg,Mondongo,2014,JULIO,13818
22,Carne bovina - 1kg,Mondongo,2014,AGOSTO,11513
22,Carne bovina - 1kg,Mondongo,2014,SETIEMBRE,14020
22,Carne bovina - 1kg,Mondongo,2014,OCTUBRE,12726
22,Carne bovina - 1kg,Mondongo,2014,NOVIEMBRE,10414
22,Carne bovina - 1kg,Mondongo,2014,DICIEMBRE,11960
23,Carne bovina - 1kg,Carnaza de Primera,2014,ENERO,29129
23,Carne bovina - 1kg,Carnaza de Primera,2014,FEBRERO,28970
23,Carne bovina - 1kg,Carnaza de Primera,2014,MARZO,26713
23,Carne bovina - 1kg,Carnaza de Primera,2014,ABRIL,27322
23,Carne bovina - 1kg,Carnaza de Primera,2014,MAYO,28674
23,Carne bovina - 1kg,Carnaza de Primera,2014,JUNIO,25474
23,Carne bovina - 1kg,Carnaza de Primera,2014,JULIO,26845
23,Carne bovina - 1kg,Carnaza de Primera,2014,AGOSTO,25883
23,Carne bovina - 1kg,Carnaza de Primera,2014,SETIEMBRE,27345
23,Carne bovina - 1kg,Carnaza de Primera,2014,OCTUBRE,25170
23,Carne bovina - 1kg,Carnaza de Primera,2014,NOVIEMBRE,27322
23,Carne bovina - 1kg,Carnaza de Primera,2014,DICIEMBRE,28210
24,Carne bovina - 1kg,Carnaza de Segunda,2014,ENERO,18414
24,Carne bovina - 1kg,Carnaza de Segunda,2014,FEBRERO,18842
24,Carne bovina - 1kg,Carnaza de Segunda,2014,MARZO,17770
24,Carne bovina - 1kg,Carnaza de Segunda,2014,ABRIL,18186
24,Carne bovina - 1kg,Carnaza de Segunda,2014,MAYO,18392
24,Carne bovina - 1kg,Carnaza de Segunda,2014,JUNIO,18190
24,Carne bovina - 1kg,Carnaza de Segunda,2014,JULIO,19052
24,Carne bovina - 1kg,Carnaza de Segunda,2014,AGOSTO,16556
24,Carne bovina - 1kg,Carnaza de Segunda,2014,SETIEMBRE,19345
24,Carne bovina - 1kg,Carnaza de Segunda,2014,OCTUBRE,19466
24,Carne bovina - 1kg,Carnaza de Segunda,2014,NOVIEMBRE,18186
24,Carne bovina - 1kg,Carnaza de Segunda,2014,DICIEMBRE,18185
25,Carne bovina - 1kg,Puchero de Segunda,2014,ENERO,4545
25,Carne bovina - 1kg,Puchero de Segunda,2014,FEBRERO,4730
25,Carne bovina - 1kg,Puchero de Segunda,2014,MARZO,4036
25,Carne bovina - 1kg,Puchero de Segunda,2014,ABRIL,4150
25,Carne bovina - 1kg,Puchero de Segunda,2014,MAYO,3652
25,Carne bovina - 1kg,Puchero de Segunda,2014,JUNIO,3970
25,Carne bovina - 1kg,Puchero de Segunda,2014,JULIO,3750
25,Carne bovina - 1kg,Puchero de Segunda,2014,AGOSTO,3783
25,Carne bovina - 1kg,Puchero de Segunda,2014,SETIEMBRE,3408
25,Carne bovina - 1kg,Puchero de Segunda,2014,OCTUBRE,3738
25,Carne bovina - 1kg,Puchero de Segunda,2014,NOVIEMBRE,4150
25,Carne bovina - 1kg,Puchero de Segunda,2014,DICIEMBRE,4052
26,Carne bovina - 1kg,Costeleta,2014,ENERO,22603
26,Carne bovina - 1kg,Costeleta,2014,FEBRERO,20657
26,Carne bovina - 1kg,Costeleta,2014,MARZO,23251
26,Carne bovina - 1kg,Costeleta,2014,ABRIL,23178
26,Carne bovina - 1kg,Costeleta,2014,MAYO,22743
26,Carne bovina - 1kg,Costeleta,2014,JUNIO,24554
26,Carne bovina - 1kg,Costeleta,2014,JULIO,23172
26,Carne bovina - 1kg,Costeleta,2014,AGOSTO,23673
26,Carne bovina - 1kg,Costeleta,2014,SETIEMBRE,23627
26,Carne bovina - 1kg,Costeleta,2014,OCTUBRE,23354
26,Carne bovina - 1kg,Costeleta,2014,NOVIEMBRE,23178
26,Carne bovina - 1kg,Costeleta,2014,DICIEMBRE,23190
27,Carne bovina - 1kg,Vacío,2014,ENERO,20494
27,Carne bovina - 1kg,Vacío,2014,FEBRERO,19974
27,Carne bovina - 1kg,Vacío,2014,MARZO,18760
27,Carne bovina - 1kg,Vacío,2014,ABRIL,18416
27,Carne bovina - 1kg,Vacío,2014,MAYO,17172
27,Carne bovina - 1kg,Vacío,2014,JUNIO,18072
27,Carne bovina - 1kg,Vacío,2014,JULIO,19572
27,Carne bovina - 1kg,Vacío,2014,AGOSTO,17977
27,Carne bovina - 1kg,Vacío,2014,SETIEMBRE,16718
27,Carne bovina - 1kg,Vacío,2014,OCTUBRE,19014
27,Carne bovina - 1kg,Vacío,2014,NOVIEMBRE,18416
27,Carne bovina - 1kg,Vacío,2014,DICIEMBRE,20810
28,Carne bovina - 1kg,Falda,2014,ENERO,12932
28,Carne bovina - 1kg,Falda,2014,FEBRERO,12672
28,Carne bovina - 1kg,Falda,2014,MARZO,11223
28,Carne bovina - 1kg,Falda,2014,ABRIL,10882
28,Carne bovina - 1kg,Falda,2014,MAYO,11152
28,Carne bovina - 1kg,Falda,2014,JUNIO,11372
28,Carne bovina - 1kg,Falda,2014,JULIO,12172
28,Carne bovina - 1kg,Falda,2014,AGOSTO,10404
28,Carne bovina - 1kg,Falda,2014,SETIEMBRE,13545
28,Carne bovina - 1kg,Falda,2014,OCTUBRE,12858
28,Carne bovina - 1kg,Falda,2014,NOVIEMBRE,10882
28,Carne bovina - 1kg,Falda,2014,DICIEMBRE,13725
29,Carne bovina - 1kg,Peceto,2014,ENERO,29389
29,Carne bovina - 1kg,Peceto,2014,FEBRERO,29152
29,Carne bovina - 1kg,Peceto,2014,MARZO,27485
29,Carne bovina - 1kg,Peceto,2014,ABRIL,26980
29,Carne bovina - 1kg,Peceto,2014,MAYO,26590
29,Carne bovina - 1kg,Peceto,2014,JUNIO,26772
29,Carne bovina - 1kg,Peceto,2014,JULIO,26572
29,Carne bovina - 1kg,Peceto,2014,AGOSTO,24157
29,Carne bovina - 1kg,Peceto,2014,SETIEMBRE,26968
29,Carne bovina - 1kg,Peceto,2014,OCTUBRE,27550
29,Carne bovina - 1kg,Peceto,2014,NOVIEMBRE,26980
29,Carne bovina - 1kg,Peceto,2014,DICIEMBRE,27823
30,Carne bovina - 1kg,Tapa Cuadril,2014,ENERO,34502
30,Carne bovina - 1kg,Tapa Cuadril,2014,FEBRERO,33436
30,Carne bovina - 1kg,Tapa Cuadril,2014,MARZO,34161
30,Carne bovina - 1kg,Tapa Cuadril,2014,ABRIL,34271
30,Carne bovina - 1kg,Tapa Cuadril,2014,MAYO,42754
30,Carne bovina - 1kg,Tapa Cuadril,2014,JUNIO,33892
30,Carne bovina - 1kg,Tapa Cuadril,2014,JULIO,35892
30,Carne bovina - 1kg,Tapa Cuadril,2014,AGOSTO,31984
30,Carne bovina - 1kg,Tapa Cuadril,2014,SETIEMBRE,35657
30,Carne bovina - 1kg,Tapa Cuadril,2014,OCTUBRE,38098
30,Carne bovina - 1kg,Tapa Cuadril,2014,NOVIEMBRE,34271
30,Carne bovina - 1kg,Tapa Cuadril,2014,DICIEMBRE,33493
31,Carne bovina - 1kg,Rabadilla,2014,ENERO,30467
31,Carne bovina - 1kg,Rabadilla,2014,FEBRERO,29952
31,Carne bovina - 1kg,Rabadilla,2014,MARZO,30167
31,Carne bovina - 1kg,Rabadilla,2014,ABRIL,29844
31,Carne bovina - 1kg,Rabadilla,2014,MAYO,31538
31,Carne bovina - 1kg,Rabadilla,2014,JUNIO,30754
31,Carne bovina - 1kg,Rabadilla,2014,JULIO,31772
31,Carne bovina - 1kg,Rabadilla,2014,AGOSTO,25406
31,Carne bovina - 1kg,Rabadilla,2014,SETIEMBRE,32320
31,Carne bovina - 1kg,Rabadilla,2014,OCTUBRE,30088
31,Carne bovina - 1kg,Rabadilla,2014,NOVIEMBRE,29844
31,Carne bovina - 1kg,Rabadilla,2014,DICIEMBRE,29625
32,Carne bovina - 1kg,Bola de Lomo,2014,ENERO,25389
32,Carne bovina - 1kg,Bola de Lomo,2014,FEBRERO,25670
32,Carne bovina - 1kg,Bola de Lomo,2014,MARZO,26365
32,Carne bovina - 1kg,Bola de Lomo,2014,ABRIL,26313
32,Carne bovina - 1kg,Bola de Lomo,2014,MAYO,28592
32,Carne bovina - 1kg,Bola de Lomo,2014,JUNIO,26892
32,Carne bovina - 1kg,Bola de Lomo,2014,JULIO,28528
32,Carne bovina - 1kg,Bola de Lomo,2014,AGOSTO,26313
32,Carne bovina - 1kg,Bola de Lomo,2014,SETIEMBRE,24160
32,Carne bovina - 1kg,Bola de Lomo,2014,OCTUBRE,28480
32,Carne bovina - 1kg,Bola de Lomo,2014,NOVIEMBRE,26313
32,Carne bovina - 1kg,Bola de Lomo,2014,DICIEMBRE,26658
33,Carne bovina - 1kg,Palomita,2014,ENERO,31881
33,Carne bovina - 1kg,Palomita,2014,FEBRERO,30192
33,Carne bovina - 1kg,Palomita,2014,MARZO,30218
33,Carne bovina - 1kg,Palomita,2014,ABRIL,29280
33,Carne bovina - 1kg,Palomita,2014,MAYO,31576
33,Carne bovina - 1kg,Palomita,2014,JUNIO,31492
33,Carne bovina - 1kg,Palomita,2014,JULIO,27492
33,Carne bovina - 1kg,Palomita,2014,AGOSTO,27913
33,Carne bovina - 1kg,Palomita,2014,SETIEMBRE,28593
33,Carne bovina - 1kg,Palomita,2014,OCTUBRE,31130
33,Carne bovina - 1kg,Palomita,2014,NOVIEMBRE,29280
33,Carne bovina - 1kg,Palomita,2014,DICIEMBRE,32227
34,Carne bovina - 1kg,Muchachito,2014,ENERO,21373
34,Carne bovina - 1kg,Muchachito,2014,FEBRERO,20372
34,Carne bovina - 1kg,Muchachito,2014,MARZO,22544
34,Carne bovina - 1kg,Muchachito,2014,ABRIL,22097
34,Carne bovina - 1kg,Muchachito,2014,MAYO,23240
34,Carne bovina - 1kg,Muchachito,2014,JUNIO,22772
34,Carne bovina - 1kg,Muchachito,2014,JULIO,21772
34,Carne bovina - 1kg,Muchachito,2014,AGOSTO,21199
34,Carne bovina - 1kg,Muchachito,2014,SETIEMBRE,22543
34,Carne bovina - 1kg,Muchachito,2014,OCTUBRE,24068
34,Carne bovina - 1kg,Muchachito,2014,NOVIEMBRE,22097
34,Carne bovina - 1kg,Muchachito,2014,DICIEMBRE,21490
35,Carne bovina - 1kg,Paleta,2014,ENERO,25088
35,Carne bovina - 1kg,Paleta,2014,FEBRERO,25162
35,Carne bovina - 1kg,Paleta,2014,MARZO,24009
35,Carne bovina - 1kg,Paleta,2014,ABRIL,24903
35,Carne bovina - 1kg,Paleta,2014,MAYO,24764
35,Carne bovina - 1kg,Paleta,2014,JUNIO,25256
35,Carne bovina - 1kg,Paleta,2014,JULIO,23774
35,Carne bovina - 1kg,Paleta,2014,AGOSTO,22693
35,Carne bovina - 1kg,Paleta,2014,SETIEMBRE,25958
35,Carne bovina - 1kg,Paleta,2014,OCTUBRE,25030
35,Carne bovina - 1kg,Paleta,2014,NOVIEMBRE,24903
35,Carne bovina - 1kg,Paleta,2014,DICIEMBRE,25550
36,Carne bovina - 1kg,Sambari,2014,ENERO,20313
36,Carne bovina - 1kg,Sambari,2014,FEBRERO,20172
36,Carne bovina - 1kg,Sambari,2014,MARZO,20756
36,Carne bovina - 1kg,Sambari,2014,ABRIL,20234
36,Carne bovina - 1kg,Sambari,2014,MAYO,20740
36,Carne bovina - 1kg,Sambari,2014,JUNIO,20572
36,Carne bovina - 1kg,Sambari,2014,JULIO,22772
36,Carne bovina - 1kg,Sambari,2014,AGOSTO,19556
36,Carne bovina - 1kg,Sambari,2014,SETIEMBRE,20820
36,Carne bovina - 1kg,Sambari,2014,OCTUBRE,21188
36,Carne bovina - 1kg,Sambari,2014,NOVIEMBRE,20234
36,Carne bovina - 1kg,Sambari,2014,DICIEMBRE,20323
