Nro,PRODUCTO,RUBRO,ANHO,MES,PRECIO
388,"Fruta, hortaliza - 1kg",Zanahoria,2007,AGOSTO,2003
389,"Fruta, hortaliza - 1kg",Zanahoria,2007,SETIEMBRE,1984
390,"Fruta, hortaliza - 1kg",Zanahoria,2007,OCTUBRE,3666
391,"Fruta, hortaliza - 1kg",Zanahoria,2007,NOVIEMBRE,3463
392,"Fruta, hortaliza - 1kg",Zanahoria,2007,DICIEMBRE,2862
393,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2007,MAYO,4411
394,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2007,JUNIO,4193
395,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2007,JULIO,3595
396,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2007,AGOSTO,4455
397,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2007,SETIEMBRE,3910
398,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2007,OCTUBRE,5501
399,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2007,NOVIEMBRE,1340
400,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2007,DICIEMBRE,2312
401,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2007,MAYO,3010
402,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2007,JUNIO,2951
403,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2007,JULIO,3183
404,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2007,AGOSTO,3532
405,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2007,SETIEMBRE,3447
406,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2007,OCTUBRE,3448
407,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2007,NOVIEMBRE,3018
408,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2007,DICIEMBRE,3205
409,"Fruta, hortaliza - 1kg",Mandioca,2007,MAYO,594
410,"Fruta, hortaliza - 1kg",Mandioca,2007,JUNIO,553
411,"Fruta, hortaliza - 1kg",Mandioca,2007,JULIO,549
412,"Fruta, hortaliza - 1kg",Mandioca,2007,AGOSTO,614
413,"Fruta, hortaliza - 1kg",Mandioca,2007,SETIEMBRE,697
414,"Fruta, hortaliza - 1kg",Mandioca,2007,OCTUBRE,787
415,"Fruta, hortaliza - 1kg",Mandioca,2007,NOVIEMBRE,780
416,"Fruta, hortaliza - 1kg",Mandioca,2007,DICIEMBRE,784
417,"Fruta, hortaliza - 1kg",Papa negra,2007,MAYO,2695
418,"Fruta, hortaliza - 1kg",Papa negra,2007,JUNIO,2386
419,"Fruta, hortaliza - 1kg",Papa negra,2007,JULIO,2623
420,"Fruta, hortaliza - 1kg",Papa negra,2007,AGOSTO,4244
421,"Fruta, hortaliza - 1kg",Papa negra,2007,SETIEMBRE,4794
422,"Fruta, hortaliza - 1kg",Papa negra,2007,OCTUBRE,5526
423,"Fruta, hortaliza - 1kg",Papa negra,2007,NOVIEMBRE,3724
424,"Fruta, hortaliza - 1kg",Papa negra,2007,DICIEMBRE,2797
425,Sal fina - 500gr,Marca mas económica,2007,MAYO,865
426,Sal fina - 500gr,Marca mas económica,2007,JUNIO,858
427,Sal fina - 500gr,Marca mas económica,2007,JULIO,903
428,Sal fina - 500gr,Marca mas económica,2007,AGOSTO,937
429,Sal fina - 500gr,Marca mas económica,2007,SETIEMBRE,948
430,Sal fina - 500gr,Marca mas económica,2007,OCTUBRE,966
431,Sal fina - 500gr,Marca mas económica,2007,NOVIEMBRE,941
432,Sal fina - 500gr,Marca mas económica,2007,DICIEMBRE,937
433,Papel higiénico - 4 unid.,Marca mas económica,2007,MAYO,1420
434,Papel higiénico - 4 unid.,Marca mas económica,2007,JUNIO,1407
435,Papel higiénico - 4 unid.,Marca mas económica,2007,JULIO,1410
436,Papel higiénico - 4 unid.,Marca mas económica,2007,AGOSTO,1421
437,Papel higiénico - 4 unid.,Marca mas económica,2007,SETIEMBRE,1423
438,Papel higiénico - 4 unid.,Marca mas económica,2007,OCTUBRE,1457
439,Papel higiénico - 4 unid.,Marca mas económica,2007,NOVIEMBRE,1448
440,Papel higiénico - 4 unid.,Marca mas económica,2007,DICIEMBRE,1493
441,Detergente líquido - 1/2 lt,Marca mas económica,2007,MAYO,2048
442,Detergente líquido - 1/2 lt,Marca mas económica,2007,JUNIO,1994
443,Detergente líquido - 1/2 lt,Marca mas económica,2007,JULIO,1945
444,Detergente líquido - 1/2 lt,Marca mas económica,2007,AGOSTO,1954
445,Detergente líquido - 1/2 lt,Marca mas económica,2007,SETIEMBRE,1876
446,Detergente líquido - 1/2 lt,Marca mas económica,2007,OCTUBRE,2020
447,Detergente líquido - 1/2 lt,Marca mas económica,2007,NOVIEMBRE,2045
448,Detergente líquido - 1/2 lt,Marca mas económica,2007,DICIEMBRE,2084
449,Lavandina - 1lt,Marca mas económica,2007,MAYO,2969
450,Lavandina - 1lt,Marca mas económica,2007,JUNIO,2928
451,Lavandina - 1lt,Marca mas económica,2007,JULIO,3065
452,Lavandina - 1lt,Marca mas económica,2007,AGOSTO,2984
453,Lavandina - 1lt,Marca mas económica,2007,SETIEMBRE,2725
454,Lavandina - 1lt,Marca mas económica,2007,OCTUBRE,2999
455,Lavandina - 1lt,Marca mas económica,2007,NOVIEMBRE,3129
456,Lavandina - 1lt,Marca mas económica,2007,DICIEMBRE,3218
457,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2007,MAYO,1598
458,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2007,JUNIO,1619
459,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2007,JULIO,1590
460,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2007,AGOSTO,1619
461,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2007,SETIEMBRE,1923
462,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2007,OCTUBRE,1608
463,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2007,NOVIEMBRE,1658
464,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2007,DICIEMBRE,1677
465,Jabón de baño - 90gr,Marca mas económica,2007,MAYO,965
466,Jabón de baño - 90gr,Marca mas económica,2007,JUNIO,948
467,Jabón de baño - 90gr,Marca mas económica,2007,JULIO,955
468,Jabón de baño - 90gr,Marca mas económica,2007,AGOSTO,958
469,Jabón de baño - 90gr,Marca mas económica,2007,SETIEMBRE,932
470,Jabón de baño - 90gr,Marca mas económica,2007,OCTUBRE,940
471,Jabón de baño - 90gr,Marca mas económica,2007,NOVIEMBRE,1007
472,Jabón de baño - 90gr,Marca mas económica,2007,DICIEMBRE,1038
473,Crema dental - 90gr,Marca mas económica,2007,MAYO,2639
474,Crema dental - 90gr,Marca mas económica,2007,JUNIO,2660
475,Crema dental - 90gr,Marca mas económica,2007,JULIO,2672
476,Crema dental - 90gr,Marca mas económica,2007,AGOSTO,2752
477,Crema dental - 90gr,Marca mas económica,2007,SETIEMBRE,2690
478,Crema dental - 90gr,Marca mas económica,2007,OCTUBRE,2682
479,Crema dental - 90gr,Marca mas económica,2007,NOVIEMBRE,2766
480,Crema dental - 90gr,Marca mas económica,2007,DICIEMBRE,2691
